participantId,category,date,amount
1,Food,2023-01-01,266.33480473621245
1,Food,2023-02-01,233.65111505790549
1,Food,2023-03-01,272.00263059505033
1,Food,2023-04-01,259.90669348692313
1,Food,2023-05-01,213.50598033430182
1,Recreation,2022-03-01,1047.9141088062352
1,Recreation,2022-04-01,515.3349535279611
1,Recreation,2022-05-01,358.54499082829204
1,Recreation,2022-06-01,675.3735333647849
1,Recreation,2022-07-01,505.14784075895983
1,Recreation,2022-08-01,438.1324073125259
1,Recreation,2022-09-01,387.95534634496113
1,Recreation,2022-10-01,382.15011954605444
1,Recreation,2022-11-01,627.9273808273023
1,Recreation,2022-12-01,1077.5619968163394
1,Recreation,2023-01-01,328.68284027429445
1,Recreation,2023-02-01,292.7851489790553
1,Recreation,2023-03-01,321.88207583604316
1,Recreation,2023-04-01,452.6281430614415
1,Recreation,2023-05-01,326.83881013479765
1,Shelter,2022-03-01,554.9886216892347
1,Shelter,2022-04-01,554.9886216892347
1,Shelter,2022-05-01,554.9886216892347
1,Shelter,2022-06-01,554.9886216892347
1,Shelter,2022-07-01,554.9886216892347
1,Shelter,2022-08-01,554.9886216892347
1,Shelter,2022-09-01,554.9886216892347
1,Shelter,2022-10-01,554.9886216892347
1,Shelter,2022-11-01,554.9886216892347
1,Shelter,2022-12-01,554.9886216892347
1,Shelter,2023-01-01,554.9886216892347
1,Shelter,2023-02-01,554.9886216892347
1,Shelter,2023-03-01,554.9886216892347
1,Shelter,2023-04-01,554.9886216892347
1,Shelter,2023-05-01,554.9886216892347
2,Education,2022-03-01,12.812445018190987
2,Education,2022-04-01,12.812445018190987
2,Education,2022-05-01,12.812445018190987
2,Education,2022-06-01,12.812445018190987
2,Education,2022-07-01,12.812445018190987
2,Education,2022-08-01,12.812445018190987
2,Education,2022-09-01,12.812445018190987
2,Education,2022-10-01,12.812445018190987
2,Education,2022-11-01,12.812445018190987
2,Education,2022-12-01,12.812445018190987
2,Education,2023-01-01,12.812445018190987
2,Education,2023-02-01,12.812445018190987
2,Education,2023-03-01,12.812445018190987
2,Education,2023-04-01,12.812445018190987
2,Education,2023-05-01,12.812445018190987
2,Food,2022-03-01,290.48365590685063
2,Food,2022-04-01,290.2532968731305
2,Food,2022-05-01,295.74470510420764
2,Food,2022-06-01,288.8396534935558
2,Food,2022-07-01,280.6773615800753
2,Food,2022-08-01,308.0824011634837
2,Food,2022-09-01,265.6476287758469
2,Food,2022-10-01,291.3742479915537
2,Food,2022-11-01,270.1369801971591
2,Food,2022-12-01,307.3471816777913
2,Food,2023-01-01,312.5237573314524
2,Food,2023-02-01,266.2035235818815
2,Food,2023-03-01,295.0080073774512
2,Food,2023-04-01,276.3820736765825
2,Food,2023-05-01,226.51423210845923
2,Recreation,2022-03-01,431.30589312793705
2,Recreation,2022-04-01,340.5018531133167
2,Recreation,2022-05-01,318.46887245179056
2,Recreation,2022-06-01,344.5620255707196
2,Recreation,2022-07-01,395.1096818818759
2,Recreation,2022-08-01,424.1155152248888
2,Recreation,2022-09-01,300.3629785244091
2,Recreation,2022-10-01,414.3419116319061
2,Recreation,2022-11-01,266.3227870072176
2,Recreation,2022-12-01,332.35319880358645
2,Recreation,2023-01-01,245.49565942454103
2,Recreation,2023-02-01,359.0657181715421
2,Recreation,2023-03-01,333.8954391832393
2,Recreation,2023-04-01,259.9417398055932
2,Recreation,2023-05-01,222.77668120895365
2,Shelter,2022-03-01,556.5529272408368
2,Shelter,2022-04-01,556.5529272408368
2,Shelter,2022-05-01,556.5529272408368
2,Shelter,2022-06-01,556.5529272408368
2,Shelter,2022-07-01,556.5529272408368
2,Shelter,2022-08-01,556.5529272408368
2,Shelter,2022-09-01,556.5529272408368
2,Shelter,2022-10-01,556.5529272408368
2,Shelter,2022-11-01,556.5529272408368
2,Shelter,2022-12-01,556.5529272408368
2,Shelter,2023-01-01,556.5529272408368
2,Shelter,2023-02-01,556.5529272408368
2,Shelter,2023-03-01,556.5529272408368
2,Shelter,2023-04-01,556.5529272408368
2,Shelter,2023-05-01,556.5529272408368
3,Education,2022-03-01,38.005379553639905
3,Education,2022-04-01,38.005379553639905
3,Education,2022-05-01,38.005379553639905
3,Education,2022-06-01,38.005379553639905
3,Education,2022-07-01,38.005379553639905
3,Education,2022-08-01,38.005379553639905
3,Education,2022-09-01,38.005379553639905
3,Education,2022-10-01,38.005379553639905
3,Education,2022-11-01,38.005379553639905
3,Education,2022-12-01,38.005379553639905
3,Education,2023-01-01,38.005379553639905
3,Education,2023-02-01,38.005379553639905
3,Education,2023-03-01,38.005379553639905
3,Education,2023-04-01,38.005379553639905
3,Education,2023-05-01,38.005379553639905
3,Food,2022-03-01,291.9786443753777
3,Food,2022-04-01,278.798672919526
3,Food,2022-05-01,289.6175810514608
3,Food,2022-06-01,272.4689087042309
3,Food,2022-07-01,288.19077459782045
3,Food,2022-08-01,291.16346948995033
3,Food,2022-09-01,286.7636846833924
3,Food,2022-10-01,283.9218213431575
3,Food,2022-11-01,274.64221639858033
3,Food,2022-12-01,286.7586712122589
3,Food,2023-01-01,289.6198016626586
3,Food,2023-02-01,261.61286865279635
3,Food,2023-03-01,288.9697868879948
3,Food,2023-04-01,280.01930286605386
3,Food,2023-05-01,225.17060997535282
3,Recreation,2022-03-01,453.82566588090106
3,Recreation,2022-04-01,323.56256398508157
3,Recreation,2022-05-01,780.4100418286046
3,Recreation,2022-06-01,333.3029613985307
3,Recreation,2022-07-01,263.4957868800052
3,Recreation,2022-08-01,718.2041591770572
3,Recreation,2022-09-01,298.5513069439892
3,Recreation,2022-10-01,408.5740074495197
3,Recreation,2022-11-01,298.4414597977087
3,Recreation,2022-12-01,255.30661270071647
3,Recreation,2023-01-01,222.7586331094862
3,Recreation,2023-02-01,347.8543870377319
3,Recreation,2023-03-01,294.57066035271146
3,Recreation,2023-04-01,276.3980933454137
3,Recreation,2023-05-01,374.25716052266125
3,Shelter,2022-03-01,554.9886216892347
3,Shelter,2022-04-01,554.9886216892347
3,Shelter,2022-05-01,554.9886216892347
3,Shelter,2022-06-01,554.9886216892347
3,Shelter,2022-07-01,554.9886216892347
3,Shelter,2022-08-01,554.9886216892347
3,Shelter,2022-09-01,554.9886216892347
3,Shelter,2022-10-01,554.9886216892347
3,Shelter,2022-11-01,554.9886216892347
3,Shelter,2022-12-01,554.9886216892347
3,Shelter,2023-01-01,554.9886216892347
3,Shelter,2023-02-01,554.9886216892347
3,Shelter,2023-03-01,554.9886216892347
3,Shelter,2023-04-01,554.9886216892347
3,Shelter,2023-05-01,554.9886216892347
4,Education,2022-03-01,12.812445018190987
4,Education,2022-04-01,12.812445018190987
4,Education,2022-05-01,12.812445018190987
4,Education,2022-06-01,12.812445018190987
4,Education,2022-07-01,12.812445018190987
4,Education,2022-08-01,12.812445018190987
4,Education,2022-09-01,12.812445018190987
4,Education,2022-10-01,12.812445018190987
4,Education,2022-11-01,12.812445018190987
4,Education,2022-12-01,12.812445018190987
4,Education,2023-01-01,12.812445018190987
4,Education,2023-02-01,12.812445018190987
4,Education,2023-03-01,12.812445018190987
4,Education,2023-04-01,12.812445018190987
4,Education,2023-05-01,12.812445018190987
4,Food,2022-03-01,300.0471066339431
4,Food,2022-04-01,265.38261205153367
4,Food,2022-05-01,275.1035646273258
4,Food,2022-06-01,263.56980675924706
4,Food,2022-07-01,275.70132173591685
4,Food,2022-08-01,272.9475772737251
4,Food,2022-09-01,259.86734974038046
4,Food,2022-10-01,284.524013584572
4,Food,2022-11-01,269.8460375926522
4,Food,2022-12-01,277.0659580180078
4,Food,2023-01-01,275.04053034029323
4,Food,2023-02-01,243.24003843120374
4,Food,2023-03-01,275.17402715524605
4,Food,2023-04-01,269.8568977748781
4,Food,2023-05-01,209.9159149895611
4,Recreation,2022-03-01,1345.0421025358025
4,Recreation,2022-04-01,668.3899921110888
4,Recreation,2022-05-01,573.9008228500833
4,Recreation,2022-06-01,383.83526404800415
4,Recreation,2022-07-01,419.7706908333876
4,Recreation,2022-08-01,320.68676298988345
4,Recreation,2022-09-01,447.0892229839056
4,Recreation,2022-10-01,526.6360375106898
4,Recreation,2022-11-01,398.5244888945086
4,Recreation,2022-12-01,448.54065508327375
4,Recreation,2023-01-01,451.13679006913765
4,Recreation,2023-02-01,332.3571560007106
4,Recreation,2023-03-01,371.4147696554135
4,Recreation,2023-04-01,504.98839255420177
4,Recreation,2023-05-01,300.5162996300052
4,Shelter,2022-03-01,5829.591154405592
4,Shelter,2022-04-01,1002.2286410207123
4,Shelter,2022-05-01,1002.2286410207123
4,Shelter,2022-06-01,1002.2286410207123
4,Shelter,2022-07-01,1002.2286410207123
4,Shelter,2022-08-01,1002.2286410207123
4,Shelter,2022-09-01,1002.2286410207123
4,Shelter,2022-10-01,1002.2286410207123
4,Shelter,2022-11-01,1002.2286410207123
4,Shelter,2022-12-01,1002.2286410207123
4,Shelter,2023-01-01,1002.2286410207123
4,Shelter,2023-02-01,1002.2286410207123
4,Shelter,2023-03-01,1002.2286410207123
4,Shelter,2023-04-01,1002.2286410207123
4,Shelter,2023-05-01,1002.2286410207123
5,Education,2022-03-01,12.812445018190987
5,Education,2022-04-01,12.812445018190987
5,Education,2022-05-01,12.812445018190987
5,Education,2022-06-01,12.812445018190987
5,Education,2022-07-01,12.812445018190987
5,Education,2022-08-01,12.812445018190987
5,Education,2022-09-01,12.812445018190987
5,Education,2022-10-01,12.812445018190987
5,Education,2022-11-01,12.812445018190987
5,Education,2022-12-01,12.812445018190987
5,Education,2023-01-01,12.812445018190987
5,Education,2023-02-01,12.812445018190987
5,Education,2023-03-01,12.812445018190987
5,Education,2023-04-01,12.812445018190987
5,Education,2023-05-01,12.812445018190987
5,Food,2022-03-01,353.87709772902224
5,Food,2022-04-01,341.3903657051772
5,Food,2022-05-01,360.35369449955226
5,Food,2022-06-01,354.8344209130335
5,Food,2022-07-01,355.52074624943305
5,Food,2022-08-01,342.7730511006081
5,Food,2022-09-01,333.0558918500911
5,Food,2022-10-01,326.4357141195494
5,Food,2022-11-01,326.9763585493662
5,Food,2022-12-01,373.88503819294795
5,Food,2023-01-01,371.07920115659545
5,Food,2023-02-01,304.9294675143851
5,Food,2023-03-01,337.8980792604054
5,Food,2023-04-01,294.45764541609475
5,Food,2023-05-01,291.2265095547444
5,Recreation,2022-03-01,525.9153193743765
5,Recreation,2022-04-01,517.3735892321512
5,Recreation,2022-05-01,405.69445598167096
5,Recreation,2022-06-01,616.7109527924578
5,Recreation,2022-07-01,379.75377650326305
5,Recreation,2022-08-01,430.69002871528005
5,Recreation,2022-09-01,338.0494168462499
5,Recreation,2022-10-01,326.4936474724954
5,Recreation,2022-11-01,243.64336805642841
5,Recreation,2022-12-01,527.2747058313986
5,Recreation,2023-01-01,475.9068045442298
5,Recreation,2023-02-01,351.86413812456925
5,Recreation,2023-03-01,346.3026839171381
5,Recreation,2023-04-01,293.73107851633705
5,Recreation,2023-05-01,334.5750691615981
5,Shelter,2022-03-01,600.033624681527
5,Shelter,2022-04-01,600.033624681527
5,Shelter,2022-05-01,600.033624681527
5,Shelter,2022-06-01,600.033624681527
5,Shelter,2022-07-01,600.033624681527
5,Shelter,2022-08-01,600.033624681527
5,Shelter,2022-09-01,600.033624681527
5,Shelter,2022-10-01,600.033624681527
5,Shelter,2022-11-01,600.033624681527
5,Shelter,2022-12-01,600.033624681527
5,Shelter,2023-01-01,600.033624681527
5,Shelter,2023-02-01,600.033624681527
5,Shelter,2023-03-01,600.033624681527
5,Shelter,2023-04-01,600.033624681527
5,Shelter,2023-05-01,600.033624681527
6,Education,2022-03-01,12.812445018190987
6,Education,2022-04-01,12.812445018190987
6,Education,2022-05-01,12.812445018190987
6,Education,2022-06-01,12.812445018190987
6,Education,2022-07-01,12.812445018190987
6,Education,2022-08-01,12.812445018190987
6,Education,2022-09-01,12.812445018190987
6,Education,2022-10-01,12.812445018190987
6,Education,2022-11-01,12.812445018190987
6,Education,2022-12-01,12.812445018190987
6,Education,2023-01-01,12.812445018190987
6,Education,2023-02-01,12.812445018190987
6,Education,2023-03-01,12.812445018190987
6,Education,2023-04-01,12.812445018190987
6,Education,2023-05-01,12.812445018190987
6,Food,2022-03-01,349.9302344150544
6,Food,2022-04-01,307.45381602856764
6,Food,2022-05-01,341.93704894056395
6,Food,2022-06-01,324.2143097882122
6,Food,2022-07-01,324.8847907638901
6,Food,2022-08-01,318.3454822387758
6,Food,2022-09-01,310.9145029144156
6,Food,2022-10-01,324.2504418390678
6,Food,2022-11-01,298.9677321410885
6,Food,2022-12-01,354.72042141591567
6,Food,2023-01-01,298.458996837918
6,Food,2023-02-01,266.2844512353779
6,Food,2023-03-01,330.31996093829275
6,Food,2023-04-01,305.5901483436319
6,Food,2023-05-01,254.08177437056247
6,Recreation,2022-03-01,1013.7445622920363
6,Recreation,2022-04-01,697.6359888941406
6,Recreation,2022-05-01,654.2460890561777
6,Recreation,2022-06-01,459.32278053488966
6,Recreation,2022-07-01,750.7513671989115
6,Recreation,2022-08-01,760.6056747415055
6,Recreation,2022-09-01,654.5369102515496
6,Recreation,2022-10-01,571.8666660656905
6,Recreation,2022-11-01,660.8435700459016
6,Recreation,2022-12-01,698.2040479240129
6,Recreation,2023-01-01,374.50256454189304
6,Recreation,2023-02-01,272.65774810760024
6,Recreation,2023-03-01,559.3691403714934
6,Recreation,2023-04-01,537.5490109592986
6,Recreation,2023-05-01,391.33821441347465
6,Shelter,2022-03-01,581.1919891238945
6,Shelter,2022-04-01,581.1919891238945
6,Shelter,2022-05-01,581.1919891238945
6,Shelter,2022-06-01,581.1919891238945
6,Shelter,2022-07-01,581.1919891238945
6,Shelter,2022-08-01,581.1919891238945
6,Shelter,2022-09-01,581.1919891238945
6,Shelter,2022-10-01,581.1919891238945
6,Shelter,2022-11-01,581.1919891238945
6,Shelter,2022-12-01,581.1919891238945
6,Shelter,2023-01-01,581.1919891238945
6,Shelter,2023-02-01,581.1919891238945
6,Shelter,2023-03-01,581.1919891238945
6,Shelter,2023-04-01,581.1919891238945
6,Shelter,2023-05-01,581.1919891238945
7,Education,2022-03-01,12.812445018190987
7,Education,2022-04-01,12.812445018190987
7,Education,2022-05-01,12.812445018190987
7,Education,2022-06-01,12.812445018190987
7,Education,2022-07-01,12.812445018190987
7,Education,2022-08-01,12.812445018190987
7,Education,2022-09-01,12.812445018190987
7,Education,2022-10-01,12.812445018190987
7,Education,2022-11-01,12.812445018190987
7,Education,2022-12-01,12.812445018190987
7,Education,2023-01-01,12.812445018190987
7,Education,2023-02-01,12.812445018190987
7,Education,2023-03-01,12.812445018190987
7,Education,2023-04-01,12.812445018190987
7,Education,2023-05-01,12.812445018190987
7,Food,2022-03-01,483.03583962992445
7,Food,2022-04-01,464.0480099286468
7,Food,2022-05-01,518.0198683355352
7,Food,2022-06-01,477.28722037811826
7,Food,2022-07-01,545.7341916438705
7,Food,2022-08-01,502.95717443100403
7,Food,2022-09-01,518.9693606524143
7,Food,2022-10-01,521.616566304299
7,Food,2022-11-01,508.3643611800752
7,Food,2022-12-01,515.7688678596309
7,Food,2023-01-01,528.9222007205392
7,Food,2023-02-01,477.7864596921104
7,Food,2023-03-01,538.9982966074685
7,Food,2023-04-01,517.8954678788116
7,Food,2023-05-01,386.1924581702597
7,Recreation,2022-03-01,1003.0416322667775
7,Recreation,2022-04-01,708.8612841478662
7,Recreation,2022-05-01,576.1349604562147
7,Recreation,2022-06-01,521.9151345737134
7,Recreation,2022-07-01,499.03186852860483
7,Recreation,2022-08-01,360.9419836986281
7,Recreation,2022-09-01,399.33913379723833
7,Recreation,2022-10-01,345.3879061160219
7,Recreation,2022-11-01,424.7932709914593
7,Recreation,2022-12-01,287.2911797264051
7,Recreation,2023-01-01,380.30459664435307
7,Recreation,2023-02-01,267.10217099231886
7,Recreation,2023-03-01,305.0278071197043
7,Recreation,2023-04-01,498.5026114399537
7,Recreation,2023-05-01,316.31290972658445
7,Shelter,2022-03-01,1013.2019473092603
7,Shelter,2022-04-01,1013.2019473092603
7,Shelter,2022-05-01,1013.2019473092603
7,Shelter,2022-06-01,1013.2019473092603
7,Shelter,2022-07-01,1013.2019473092603
7,Shelter,2022-08-01,1013.2019473092603
7,Shelter,2022-09-01,1013.2019473092603
7,Shelter,2022-10-01,1013.2019473092603
7,Shelter,2022-11-01,1013.2019473092603
7,Shelter,2022-12-01,1013.2019473092603
7,Shelter,2023-01-01,1013.2019473092603
7,Shelter,2023-02-01,1013.2019473092603
7,Shelter,2023-03-01,1013.2019473092603
7,Shelter,2023-04-01,1013.2019473092603
7,Shelter,2023-05-01,1013.2019473092603
8,Education,2022-03-01,12.812445018190987
8,Education,2022-04-01,12.812445018190987
8,Education,2022-05-01,12.812445018190987
8,Education,2022-06-01,12.812445018190987
8,Education,2022-07-01,12.812445018190987
8,Education,2022-08-01,12.812445018190987
8,Education,2022-09-01,12.812445018190987
8,Education,2022-10-01,12.812445018190987
8,Education,2022-11-01,12.812445018190987
8,Education,2022-12-01,12.812445018190987
8,Education,2023-01-01,12.812445018190987
8,Education,2023-02-01,12.812445018190987
8,Education,2023-03-01,12.812445018190987
8,Education,2023-04-01,12.812445018190987
8,Education,2023-05-01,12.812445018190987
8,Food,2022-03-01,493.34871431246626
8,Food,2022-04-01,495.94122158825786
8,Food,2022-05-01,506.96492473502695
8,Food,2022-06-01,481.39646950863647
8,Food,2022-07-01,512.694837266076
8,Food,2022-08-01,516.4407250052151
8,Food,2022-09-01,502.76575774861675
8,Food,2022-10-01,513.1359079720238
8,Food,2022-11-01,485.24221451119524
8,Food,2022-12-01,492.08009161416885
8,Food,2023-01-01,511.09014460217134
8,Food,2023-02-01,450.2710361321538
8,Food,2023-03-01,520.4997235230412
8,Food,2023-04-01,463.95721952991767
8,Food,2023-05-01,394.00726513559454
8,Recreation,2022-03-01,654.9743032128151
8,Recreation,2022-04-01,339.33773478352737
8,Recreation,2022-05-01,452.7784089986953
8,Recreation,2022-06-01,353.69040392824604
8,Recreation,2022-07-01,584.687852913772
8,Recreation,2022-08-01,382.2724333718441
8,Recreation,2022-09-01,447.2987465156833
8,Recreation,2022-10-01,344.3090092186379
8,Recreation,2022-11-01,445.59996400147065
8,Recreation,2022-12-01,438.20210429408957
8,Recreation,2023-01-01,510.29490272821795
8,Recreation,2023-02-01,352.74542579693093
8,Recreation,2023-03-01,362.273837989451
8,Recreation,2023-04-01,398.70596439777296
8,Recreation,2023-05-01,384.48781729952606
8,Shelter,2022-03-01,1179.630426018904
8,Shelter,2022-04-01,1179.630426018904
8,Shelter,2022-05-01,1179.630426018904
8,Shelter,2022-06-01,1179.630426018904
8,Shelter,2022-07-01,1179.630426018904
8,Shelter,2022-08-01,1179.630426018904
8,Shelter,2022-09-01,1179.630426018904
8,Shelter,2022-10-01,1179.630426018904
8,Shelter,2022-11-01,1179.630426018904
8,Shelter,2022-12-01,1179.630426018904
8,Shelter,2023-01-01,1179.630426018904
8,Shelter,2023-02-01,1179.630426018904
8,Shelter,2023-03-01,1179.630426018904
8,Shelter,2023-04-01,1179.630426018904
8,Shelter,2023-05-01,1179.630426018904
9,Education,2022-03-01,91.14351384881228
9,Education,2022-04-01,91.14351384881228
9,Education,2022-05-01,91.14351384881228
9,Education,2022-06-01,91.14351384881228
9,Education,2022-07-01,91.14351384881228
9,Education,2022-08-01,91.14351384881228
9,Education,2022-09-01,91.14351384881228
9,Education,2022-10-01,91.14351384881228
9,Education,2022-11-01,91.14351384881228
9,Education,2022-12-01,91.14351384881228
9,Education,2023-01-01,91.14351384881228
9,Education,2023-02-01,91.14351384881228
9,Education,2023-03-01,91.14351384881228
9,Education,2023-04-01,91.14351384881228
9,Education,2023-05-01,91.14351384881228
9,Food,2022-03-01,301.0570797323669
9,Food,2022-04-01,279.10566329973193
9,Food,2022-05-01,294.9858162063671
9,Food,2022-06-01,286.9509128107846
9,Food,2022-07-01,283.53015021511453
9,Food,2022-08-01,293.85632381675725
9,Food,2022-09-01,282.90425108138874
9,Food,2022-10-01,289.6532624129965
9,Food,2022-11-01,277.291725361171
9,Food,2022-12-01,288.3242320733
9,Food,2023-01-01,288.3242320733
9,Food,2023-02-01,264.44545497213363
9,Food,2023-03-01,287.5274467733867
9,Food,2023-04-01,285.5961981804882
9,Food,2023-05-01,225.63112520784276
9,Recreation,2022-03-01,422.87585560208873
9,Recreation,2022-04-01,388.9023767823341
9,Recreation,2022-05-01,319.48198356210486
9,Recreation,2022-06-01,445.3147380142018
9,Recreation,2022-07-01,308.55362002003085
9,Recreation,2022-08-01,377.14541253064715
9,Recreation,2022-09-01,391.7169419394843
9,Recreation,2022-10-01,337.57752033831025
9,Recreation,2022-11-01,417.6318721125364
9,Recreation,2022-12-01,430.92886088144155
9,Recreation,2023-01-01,342.6527104355216
9,Recreation,2023-02-01,323.3318912057413
9,Recreation,2023-03-01,489.99874812480493
9,Recreation,2023-04-01,378.25065296848993
9,Recreation,2023-05-01,250.14947986259483
9,Shelter,2022-03-01,558.002283822193
9,Shelter,2022-04-01,558.002283822193
9,Shelter,2022-05-01,558.002283822193
9,Shelter,2022-06-01,558.002283822193
9,Shelter,2022-07-01,558.002283822193
9,Shelter,2022-08-01,558.002283822193
9,Shelter,2022-09-01,558.002283822193
9,Shelter,2022-10-01,558.002283822193
9,Shelter,2022-11-01,558.002283822193
9,Shelter,2022-12-01,558.002283822193
9,Shelter,2023-01-01,558.002283822193
9,Shelter,2023-02-01,558.002283822193
9,Shelter,2023-03-01,558.002283822193
9,Shelter,2023-04-01,558.002283822193
9,Shelter,2023-05-01,558.002283822193
10,Education,2022-03-01,12.812445018190987
10,Education,2022-04-01,12.812445018190987
10,Education,2022-05-01,12.812445018190987
10,Education,2022-06-01,12.812445018190987
10,Education,2022-07-01,12.812445018190987
10,Education,2022-08-01,12.812445018190987
10,Education,2022-09-01,12.812445018190987
10,Education,2022-10-01,12.812445018190987
10,Education,2022-11-01,12.812445018190987
10,Education,2022-12-01,12.812445018190987
10,Education,2023-01-01,12.812445018190987
10,Education,2023-02-01,12.812445018190987
10,Education,2023-03-01,12.812445018190987
10,Education,2023-04-01,12.812445018190987
10,Education,2023-05-01,12.812445018190987
10,Food,2022-03-01,406.0993543639554
10,Food,2022-04-01,392.16989474017817
10,Food,2022-05-01,411.648174602715
10,Food,2022-06-01,388.3750001392699
10,Food,2022-07-01,403.97009607711095
10,Food,2022-08-01,402.7282304698664
10,Food,2022-09-01,387.00307607654406
10,Food,2022-10-01,395.7014438873588
10,Food,2022-11-01,389.3827869712146
10,Food,2022-12-01,398.0528520177446
10,Food,2023-01-01,403.3528723286697
10,Food,2023-02-01,362.6571332118309
10,Food,2023-03-01,400.8301952016152
10,Food,2023-04-01,384.8868033641435
10,Food,2023-05-01,301.12065143633185
10,Recreation,2022-03-01,410.19293999140564
10,Recreation,2022-04-01,412.2876007699218
10,Recreation,2022-05-01,129.59511133372888
10,Recreation,2022-06-01,147.80181502054484
10,Recreation,2022-07-01,165.8678922760381
10,Recreation,2022-08-01,364.1254008731934
10,Recreation,2022-09-01,157.90698135125376
10,Recreation,2022-10-01,295.9669055065836
10,Recreation,2022-11-01,259.7372526227037
10,Recreation,2022-12-01,288.5409029692798
10,Recreation,2023-01-01,222.73863181577784
10,Recreation,2023-02-01,233.27520950673147
10,Recreation,2023-03-01,199.38713948290768
10,Recreation,2023-04-01,274.6428575503639
10,Recreation,2023-05-01,171.75638387245436
10,Shelter,2022-03-01,560.9009969849058
10,Shelter,2022-04-01,560.9009969849058
10,Shelter,2022-05-01,560.9009969849058
10,Shelter,2022-06-01,560.9009969849058
10,Shelter,2022-07-01,560.9009969849058
10,Shelter,2022-08-01,560.9009969849058
10,Shelter,2022-09-01,560.9009969849058
10,Shelter,2022-10-01,560.9009969849058
10,Shelter,2022-11-01,560.9009969849058
10,Shelter,2022-12-01,560.9009969849058
10,Shelter,2023-01-01,560.9009969849058
10,Shelter,2023-02-01,560.9009969849058
10,Shelter,2023-03-01,560.9009969849058
10,Shelter,2023-04-01,560.9009969849058
10,Shelter,2023-05-01,560.9009969849058
11,Education,2022-03-01,73.19785214731145
11,Education,2022-04-01,73.19785214731145
11,Education,2022-05-01,73.19785214731145
11,Education,2022-06-01,73.19785214731145
11,Education,2022-07-01,73.19785214731145
11,Education,2022-08-01,73.19785214731145
