participantId,year,month,edu_ratio,food_ratio,recreation_ratio,shelter_ratio,educationLevel,mood_type,haveKids
5,2022,3,0.003073324204636695,0.08488458279220358,0.1261514315439161,0.14393020689738723,HighSchoolOrCollege,happy,True
5,2022,4,0.0076264553679708256,0.20320855101498644,0.30796046978104236,0.3571628718342423,HighSchoolOrCollege,happy,True
5,2022,5,0.007279798305790334,0.20474641732929105,0.2305082136259494,0.34092819584177675,HighSchoolOrCollege,happy,True
5,2022,6,0.007279798305790334,0.20161046642785996,0.35040395045026007,0.34092819584177675,HighSchoolOrCollege,happy,True
5,2022,7,0.0076264553679708256,0.21161949181513873,0.22604391458527562,0.3571628718342423,HighSchoolOrCollege,happy,True
5,2022,8,0.0069632853359733625,0.18628970168511308,0.2340706677800435,0.3261052308051777,HighSchoolOrCollege,happy,True
5,2022,9,0.007279798305790334,0.18923630218755175,0.19207353229900564,0.34092819584177675,HighSchoolOrCollege,happy,True
5,2022,10,0.0076264553679708256,0.19430697269020797,0.1943414568288663,0.3571628718342423,HighSchoolOrCollege,happy,True
5,2022,11,0.007279798305790334,0.18578202190304896,0.1384337318502434,0.34092819584177675,HighSchoolOrCollege,happy,True
5,2022,12,0.007279798305790334,0.2124346807914477,0.2995879010405674,0.34092819584177675,HighSchoolOrCollege,happy,True
5,2023,1,0.007279798305790334,0.21084045520261105,0.27040159349103965,0.34092819584177675,HighSchoolOrCollege,happy,True
5,2023,2,0.008007778136369367,0.1905809171964907,0.21991508632785578,0.3750210154259544,HighSchoolOrCollege,happy,True
5,2023,3,0.0069632853359733625,0.18364026046761162,0.18820798038974895,0.3261052308051777,HighSchoolOrCollege,happy,True
5,2023,4,0.008007778136369367,0.18403602838505922,0.18358192407271065,0.3750210154259544,HighSchoolOrCollege,happy,True
5,2023,5,0.00889753126263263,0.20224063163523914,0.23234379802888758,0.41669001713994935,HighSchoolOrCollege,happy,True
6,2022,3,0.0031667227714383293,0.08648872562290726,0.25055701587589985,0.1436473603533976,HighSchoolOrCollege,happy,True
6,2022,4,0.007158952630647063,0.17178979515113363,0.38980405307783583,0.32474097750602204,HighSchoolOrCollege,happy,True
6,2022,5,0.0074998551368683514,0.20015526539559558,0.3829675666757941,0.3402048335777374,HighSchoolOrCollege,happy,True
6,2022,6,0.007158952630647063,0.18115471970075658,0.25664656694001164,0.32474097750602204,HighSchoolOrCollege,happy,True
6,2022,7,0.006847693820618929,0.17363677041878736,0.40124390705210256,0.3106218045709776,HighSchoolOrCollege,happy,True
6,2022,8,0.0074998551368683514,0.18634577528937699,0.44522590096911246,0.3402048335777374,HighSchoolOrCollege,happy,True
6,2022,9,0.007158952630647063,0.1737234536722131,0.3657224463284002,0.32474097750602204,HighSchoolOrCollege,happy,True
6,2022,10,0.007158952630647063,0.18117490848128645,0.3195304539920184,0.32474097750602204,HighSchoolOrCollege,happy,True
6,2022,11,0.0074998551368683514,0.1750028724784964,0.38682944874599395,0.3402048335777374,HighSchoolOrCollege,happy,True
6,2022,12,0.006847693820618929,0.1895826155217379,0.37315965357995634,0.3106218045709776,HighSchoolOrCollege,happy,True
6,2023,1,0.0074998551368683514,0.17470508067752694,0.21921771983896135,0.3402048335777374,HighSchoolOrCollege,happy,True
6,2023,2,0.00787484789371177,0.16366505744702756,0.16758224447721287,0.35721507525662427,HighSchoolOrCollege,happy,True
6,2023,3,0.006847693820618929,0.17654163215005153,0.29895844239943653,0.3106218045709776,HighSchoolOrCollege,happy,True
6,2023,4,0.007158952630647063,0.17074847098101778,0.30035546694210474,0.32474097750602204,HighSchoolOrCollege,happy,True
6,2023,5,0.009843559867139714,0.19520623531376896,0.3006577695677393,0.4465188440707804,HighSchoolOrCollege,happy,True
7,2022,3,0.001436867581423028,0.05417065498773056,0.11248735133501177,0.11362679250185079,Bachelors,happy,True
7,2022,4,0.0022702792053078758,0.08222619068489535,0.12560545864304984,0.17953258011939058,Bachelors,happy,True
7,2022,5,0.0021670846959757,0.0876173850726726,0.0974469161700653,0.17137200829578192,Bachelors,happy,True
7,2022,6,0.0021670846959757,0.0807279039556994,0.08827622667858949,0.17137200829578192,Bachelors,happy,True
7,2022,7,0.0022702792053078758,0.0967004334579002,0.08842509546756186,0.17953258011939058,Bachelors,happy,True
7,2022,8,0.002072863622237626,0.08137101302220096,0.05839506094932768,0.1639210514133566,Bachelors,happy,True
7,2022,9,0.0021670846959757,0.08777798129501219,0.06754383914448012,0.17137200829578192,Bachelors,happy,True
7,2022,10,0.0022702792053078758,0.09242695222835372,0.06120041724329255,0.17953258011939058,Bachelors,happy,True
7,2022,11,0.0021670846959757,0.08598426182736126,0.07184912756402413,0.17137200829578192,Bachelors,happy,True
7,2022,12,0.0021670846959757,0.08723665300513667,0.0485921553606636,0.17137200829578192,Bachelors,happy,True
7,2023,1,0.0021670846959757,0.08946139514478905,0.06432435573593218,0.17137200829578192,Bachelors,happy,True
7,2023,2,0.00238379316557327,0.0888935792973503,0.0496951463063661,0.1885092091253601,Bachelors,happy,True
7,2023,3,0.002072863622237626,0.08720193217605059,0.04934897626890446,0.1639210514133566,Bachelors,happy,True
7,2023,4,0.00238379316557327,0.09635597850824504,0.09274788039939398,0.1885092091253601,Bachelors,happy,True
7,2023,5,0.0026486590728591886,0.07983582811478672,0.06538994368524506,0.20945467680595564,Bachelors,happy,True
8,2022,3,0.0019425503006978823,0.07479873607074466,0.09930349186661963,0.1788488797822707,Bachelors,happy,True
8,2022,4,0.0038263127233453937,0.1481080467857912,0.10133993084613765,0.3522852118790023,Bachelors,happy,True
8,2022,5,0.0036523894177387848,0.14451834319195286,0.12907162272770714,0.33627224770268405,Bachelors,happy,True
8,2022,6,0.0036523894177387848,0.13722965198865733,0.1008250249370183,0.33627224770268405,Bachelors,happy,True
8,2022,7,0.0038263127233453937,0.1531113519893694,0.17461136946251185,0.3522852118790023,Bachelors,happy,True
8,2022,8,0.0034935898778370982,0.14081871858333367,0.10423483588869234,0.3216517151938717,Bachelors,happy,True
8,2022,9,0.0036523894177387848,0.14332130445011185,0.12750955855983617,0.33627224770268405,Bachelors,happy,True
8,2022,10,0.0038263127233453937,0.15324307348762106,0.10282455385098165,0.3522852118790023,Bachelors,happy,True
8,2022,11,0.0036523894177387848,0.1383259422229354,0.12702529382588876,0.33627224770268405,Bachelors,happy,True
8,2022,12,0.0036523894177387848,0.14027518687805318,0.12491641730225941,0.33627224770268405,Bachelors,happy,True
8,2023,1,0.0036523894177387848,0.14569430214180296,0.1454676059100653,0.33627224770268405,Bachelors,happy,True
8,2023,2,0.004017628359512663,0.14119254222463087,0.11061120842727461,0.3698994724729524,Bachelors,happy,True
8,2023,3,0.0034935898778370982,0.1419254922019443,0.09878178689611583,0.3216517151938717,Bachelors,happy,True
8,2023,4,0.004017628359512663,0.14548415077196736,0.12502316204261124,0.3698994724729524,Bachelors,happy,True
8,2023,5,0.004464031510569626,0.13727753324688938,0.13396082710351864,0.41099941385883604,Bachelors,happy,True
9,2022,3,0.005653897629793098,0.01867544751845709,0.026232220996563367,0.034614506910000425,Bachelors,sad,True
9,2022,4,0.007569982677174406,0.023181298888530575,0.03230053495894033,0.04634523559586026,Bachelors,sad,True
9,2022,5,0.00722589255548466,0.02338658806632054,0.025328653561264573,0.044238633977866614,Bachelors,sad,True
9,2022,6,0.00722589255548466,0.022749577859247704,0.03530472234812082,0.044238633977866614,Bachelors,sad,True
9,2022,7,0.007569982677174406,0.023548777471377284,0.025627117716852492,0.04634523559586026,Bachelors,sad,True
9,2022,8,0.006911723313941849,0.02228412663179316,0.028600222116280185,0.04231521510926371,Bachelors,sad,True
9,2022,9,0.00722589255548466,0.022428756973260026,0.031055468624053072,0.044238633977866614,Bachelors,sad,True
9,2022,10,0.007569982677174406,0.024057336460503488,0.02803771627022695,0.04634523559586026,Bachelors,sad,True
9,2022,11,0.00722589255548466,0.021983793792594637,0.033110014176509876,0.044238633977866614,Bachelors,sad,True
9,2022,12,0.00722589255548466,0.022858455134396154,0.034164204519829044,0.044238633977866614,Bachelors,sad,True
9,2023,1,0.00722589255548466,0.022858455134396154,0.02716563762902303,0.044238633977866614,Bachelors,sad,True
9,2023,2,0.007948481811033126,0.02306187023185276,0.028197263279083756,0.04866249737565328,Bachelors,sad,True
9,2023,3,0.006911723313941849,0.02180418631388643,0.03715827521017468,0.04231521510926371,Bachelors,sad,True
9,2023,4,0.007948481811033126,0.024906393123084583,0.032986641705723796,0.04866249737565328,Bachelors,sad,True
9,2023,5,0.008831646456703474,0.02186325985598184,0.02423904537123013,0.05406944152850364,Bachelors,sad,True
10,2022,3,0.0014308840781986605,0.04535286586604868,0.0458100343837473,0.06264099513339999,HighSchoolOrCollege,happy,True
10,2022,4,0.002064087166943767,0.06317863966211038,0.06641960567487257,0.09036125018751286,HighSchoolOrCollege,happy,True
10,2022,5,0.0019702650229917774,0.06330220336919394,0.019928804740160577,0.086253920633535,HighSchoolOrCollege,happy,True
10,2022,6,0.0019702650229917774,0.05972331412875561,0.022728585063680258,0.086253920633535,HighSchoolOrCollege,happy,True
10,2022,7,0.002064087166943767,0.06507965419230616,0.026721346891158848,0.09036125018751286,HighSchoolOrCollege,happy,True
10,2022,8,0.001884601326339961,0.05923788599447335,0.053559739180569034,0.0825037501712074,HighSchoolOrCollege,happy,True
10,2022,9,0.0019702650229917774,0.05951234315552203,0.024282531694837867,0.086253920633535,HighSchoolOrCollege,happy,True
10,2022,10,0.002064087166943767,0.063747572856655,0.04768032101826354,0.09036125018751286,HighSchoolOrCollege,happy,True
10,2022,11,0.0019702650229917774,0.05987828901003652,0.03994173034763567,0.086253920633535,HighSchoolOrCollege,happy,True
10,2022,12,0.0019702650229917774,0.061211549436441345,0.04437108202342976,0.086253920633535,HighSchoolOrCollege,happy,True
10,2023,1,0.0019702650229917774,0.06202657300336675,0.03425217707569396,0.086253920633535,HighSchoolOrCollege,happy,True
10,2023,2,0.0021672915252909553,0.06134533496771163,0.039459711546593966,0.0948793126968885,HighSchoolOrCollege,happy,True
10,2023,3,0.001884601326339961,0.05895870120352146,0.029328146734765356,0.0825037501712074,HighSchoolOrCollege,happy,True
10,2023,4,0.0021672915252909553,0.06510559896593503,0.04645726376234132,0.0948793126968885,HighSchoolOrCollege,happy,True
10,2023,5,0.002408101694767728,0.056595688802867965,0.03228164792147001,0.10542145855209833,HighSchoolOrCollege,happy,True
11,2022,3,0.00809682573511248,0.03257030592651573,0.09384192613015718,0.061521362244486726,HighSchoolOrCollege,sad,True
11,2022,4,0.011122833205556504,0.04236105615910419,0.044109441411371075,0.08451359498285424,HighSchoolOrCollege,sad,True
11,2022,5,0.011122833205556504,0.04323929092664677,0.027180057114190814,0.08451359498285424,HighSchoolOrCollege,sad,True
11,2022,6,0.011652491929630623,0.045561688881811536,0.0805448515038178,0.08853805188679968,HighSchoolOrCollege,sad,True
11,2022,7,0.010639231761836654,0.04179890166325022,0.05286437461155275,0.0808390908531649,HighSchoolOrCollege,sad,True
11,2022,8,0.011122833205556503,0.044727074525227485,0.0812317637861565,0.08451359498285423,HighSchoolOrCollege,sad,True
11,2022,9,0.011652491929630623,0.045423923297779056,0.08749955388919498,0.08853805188679968,HighSchoolOrCollege,sad,True
11,2022,10,0.011122833205556504,0.04533626434763542,0.05449816063224455,0.08451359498285424,HighSchoolOrCollege,sad,True
11,2022,11,0.011122833205556501,0.04288661906729579,0.05327597636165024,0.08451359498285421,HighSchoolOrCollege,sad,True
11,2022,12,0.011122833205556501,0.04408634471146315,0.050153952915585456,0.08451359498285421,HighSchoolOrCollege,sad,True
11,2023,1,0.011122833205556503,0.04326872190669603,0.06746167861139353,0.08451359498285423,HighSchoolOrCollege,sad,True
11,2023,2,0.012235116526112156,0.04525331471309115,0.04722706644727717,0.09296495448113967,HighSchoolOrCollege,sad,True
11,2023,3,0.011122833205556503,0.043721628273754934,0.05199922951850842,0.08451359498285423,HighSchoolOrCollege,sad,True
11,2023,4,0.011122833205556504,0.04321000028384889,0.06429626107897779,0.08451359498285424,HighSchoolOrCollege,sad,True
11,2023,5,0.01439425473660253,0.044366435145860986,0.09212852487316761,0.10937053468369368,HighSchoolOrCollege,sad,True
12,2022,3,0.004510230616804496,0.03273046811403019,0.08731066389733705,0.06608721705896607,HighSchoolOrCollege,sad,True
12,2022,4,0.006052045014181001,0.042245570595369764,0.09717476742772323,0.08867901588282583,HighSchoolOrCollege,sad,True
12,2022,5,0.006052045014181001,0.04364225031698219,0.09290822590158715,0.08867901588282583,HighSchoolOrCollege,sad,True
12,2022,6,0.006340237633903906,0.04448017949437061,0.10289798373449187,0.0929018261629604,HighSchoolOrCollege,sad,True
12,2022,7,0.005788912622260087,0.04194524451642111,0.11445466845640236,0.084823406496616,HighSchoolOrCollege,sad,True
12,2022,8,0.006340237633903906,0.04569083059091784,0.10870788620869644,0.0929018261629604,HighSchoolOrCollege,sad,True
12,2022,9,0.006052045014181001,0.04247528665244592,0.08791706942213147,0.08867901588282583,HighSchoolOrCollege,sad,True
12,2022,10,0.006052045014181001,0.04366820465373588,0.059466123007049766,0.08867901588282583,HighSchoolOrCollege,sad,True
12,2022,11,0.006340237633903906,0.044176942267517595,0.04918975880331034,0.0929018261629604,HighSchoolOrCollege,sad,True
12,2022,12,0.005788912622260087,0.041848305807577535,0.06914342111307553,0.084823406496616,HighSchoolOrCollege,sad,True
12,2023,1,0.006052045014181001,0.043674871212014826,0.10355423236998876,0.08867901588282583,HighSchoolOrCollege,sad,True
12,2023,2,0.006657249515599102,0.043275802479538036,0.06584079830257147,0.09754691747110843,HighSchoolOrCollege,sad,True
12,2023,3,0.006052045014181001,0.0435780802196574,0.07672671089543147,0.08867901588282583,HighSchoolOrCollege,sad,True
12,2023,4,0.006052045014181001,0.04245284549302087,0.060803949327171904,0.08867901588282583,HighSchoolOrCollege,sad,True
12,2023,5,0.008321561894498883,0.04634425879577425,0.026088179875879264,0.1219336468388856,HighSchoolOrCollege,sad,True
13,2022,3,0.0014782062023835896,0.05031113494202932,0.08937736986637027,0.1501649244219667,Bachelors,happy,True
13,2022,4,0.0023662651443179033,0.08596680887093966,0.10176383977914356,0.2403792014847906,Bachelors,happy,True
13,2022,5,0.0022587076377579987,0.07948297557056498,0.12311893480317736,0.22945287414457285,Bachelors,happy,True
13,2022,6,0.0022587076377579987,0.08127668418254518,0.0902901908457375,0.22945287414457285,Bachelors,happy,True
13,2022,7,0.0023662651443179033,0.08798762212866842,0.10044636376725356,0.2403792014847906,Bachelors,happy,True
13,2022,8,0.002160502957855477,0.07688430006624386,0.1056012009404762,0.2194766622252436,Bachelors,happy,True
13,2022,9,0.0023662651443179033,0.08459541138547294,0.09972741752573873,0.2403792014847906,Bachelors,happy,True
13,2022,10,0.0022587076377579987,0.08012113516356262,0.07694146416091877,0.22945287414457285,Bachelors,happy,True
13,2022,11,0.0022587076377579987,0.07835958698215195,0.057245689698044784,0.22945287414457285,Bachelors,happy,True
13,2022,12,0.0022587076377579987,0.08241305765140615,0.05387254186315488,0.22945287414457285,Bachelors,happy,True
13,2023,1,0.0022587076377579987,0.08131156263099117,0.08552364660211868,0.22945287414457285,Bachelors,happy,True
13,2023,2,0.0024845784015337987,0.08126223559678097,0.10289334563038158,0.2523981615590301,Bachelors,happy,True
13,2023,3,0.0022587076377579987,0.07983674136348298,0.1137140648497359,0.22945287414457285,Bachelors,happy,True
13,2023,4,0.0023662651443179033,0.08220731770382188,0.10012680131572202,0.2403792014847906,Bachelors,happy,True
13,2023,5,0.002760642668370887,0.07399121596127968,0.07261185725688757,0.2804424017322557,Bachelors,happy,True
14,2022,3,0.0011363574550626498,0.04173130355734318,0.06683385944263948,0.1007304564712056,Graduate,happy,True
14,2022,4,0.0019121097551260797,0.06338227263529585,0.06677192119150531,0.16949568782146662,Graduate,happy,True
14,2022,5,0.0018251956753476217,0.06291679550143955,0.07043667757913422,0.16179133837503634,Graduate,happy,True
14,2022,6,0.0018251956753476217,0.06109835311255071,0.04743363427238053,0.16179133837503634,Graduate,happy,True
14,2022,7,0.0019121097551260797,0.06760598080520107,0.06570747246040766,0.16949568782146662,Graduate,happy,True
14,2022,8,0.0017458393416368556,0.059337726626929356,0.051080824640031254,0.15475693235873042,Graduate,happy,True
14,2022,9,0.0018251956753476217,0.060484741746377586,0.05812433236559977,0.16179133837503634,Graduate,happy,True
14,2022,10,0.0019121097551260797,0.06515838323669076,0.05565983347176856,0.16949568782146662,Graduate,happy,True
14,2022,11,0.0018251956753476217,0.061406672894737044,0.053181794138221085,0.16179133837503634,Graduate,happy,True
14,2022,12,0.0018251956753476217,0.06206362597254649,0.054279710743166766,0.16179133837503634,Graduate,happy,True
14,2023,1,0.0018251956753476217,0.0636594246713169,0.05824433507932748,0.16179133837503634,Graduate,happy,True
14,2023,2,0.0020077152428823837,0.06186504374228352,0.04714568622348458,0.17797047221253995,Graduate,happy,True
14,2023,3,0.0017458393416368556,0.059887823309624756,0.04073273611241195,0.15475693235873042,Graduate,happy,True
14,2023,4,0.0020077152428823837,0.06608702860034234,0.056958865606832484,0.17797047221253995,Graduate,happy,True
14,2023,5,0.002230794714313759,0.06007227200076186,0.06037777964883381,0.19774496912504436,Graduate,happy,True
15,2022,3,0.004473800774629833,0.030676346666269554,0.05546463107465549,0.06577639102796179,HighSchoolOrCollege,sad,True
15,2022,4,0.00613079256182661,0.041586593122147505,0.08795494412034757,0.09013843690690337,HighSchoolOrCollege,sad,True
15,2022,5,0.0064227350647707345,0.045881155971614934,0.08392365835406676,0.09443074342627973,HighSchoolOrCollege,sad,True
15,2022,6,0.00613079256182661,0.04132894191954458,0.056314298706210554,0.09013843690690337,HighSchoolOrCollege,sad,True
15,2022,7,0.005864236363486323,0.03983696065688653,0.02949047975647286,0.08621937443269018,HighSchoolOrCollege,sad,True
15,2022,8,0.0064227350647707345,0.044261733494313005,0.06411875831661848,0.09443074342627973,HighSchoolOrCollege,sad,True
15,2022,9,0.00613079256182661,0.04132894191954459,0.08450251668428126,0.09013843690690337,HighSchoolOrCollege,sad,True
15,2022,10,0.00613079256182661,0.042311220556894194,0.0760919751914657,0.09013843690690337,HighSchoolOrCollege,sad,True
15,2022,11,0.0064227350647707345,0.04293115954257442,0.04588962395571972,0.09443074342627973,HighSchoolOrCollege,sad,True
15,2022,12,0.005864236363486323,0.041239407667993555,0.044602096182961494,0.08621937443269018,HighSchoolOrCollege,sad,True
15,2023,1,0.0064227350647707345,0.044410042511763,0.04294104944700682,0.09443074342627973,HighSchoolOrCollege,sad,True
15,2023,2,0.006743871818009272,0.043679102706232736,0.058676365895428656,0.09915228059759372,HighSchoolOrCollege,sad,True
15,2023,3,0.005864236363486323,0.0416101928208844,0.055123467042141334,0.08621937443269018,HighSchoolOrCollege,sad,True
15,2023,4,0.00613079256182661,0.042149296969406,0.032780990337772216,0.09013843690690337,HighSchoolOrCollege,sad,True
