participantId,date,hour,amount
5,2023-02-01,5.666666666666667,80.0
5,2023-03-01,3.6666666666666665,80.0
5,2023-04-01,5.666666666666667,80.0
5,2023-05-01,4.333333333333333,80.0
6,2022-03-01,5.0,175.91146023333468
6,2022-04-01,5.666666666666667,81.35042854873421
6,2022-05-01,3.6666666666666665,81.3504285487342
6,2022-06-01,4.333333333333333,81.35042854873421
6,2022-07-01,4.0,81.35042854873421
6,2022-08-01,5.0,81.3504285487342
6,2022-09-01,3.6666666666666665,81.35042854873421
6,2022-10-01,6.0,81.35042854873421
6,2022-11-01,2.3333333333333335,81.3504285487342
6,2022-12-01,3.0,81.35042854873421
6,2023-01-01,5.0,81.3504285487342
6,2023-02-01,4.0,81.3504285487342
6,2023-03-01,5.333333333333333,81.35042854873421
6,2023-04-01,5.666666666666667,81.35042854873421
6,2023-05-01,3.6666666666666665,81.35042854873419
7,2022-03-01,16.333333333333332,387.6925292768952
7,2022-04-01,17.0,268.74070291055983
7,2022-05-01,17.666666666666668,268.74070291055983
7,2022-06-01,17.666666666666668,268.74070291055983
7,2022-07-01,16.0,268.74070291055983
7,2022-08-01,19.333333333333332,268.74070291055983
7,2022-09-01,16.666666666666668,268.74070291055983
7,2022-10-01,17.333333333333332,268.74070291055983
7,2022-11-01,16.0,268.74070291055983
7,2022-12-01,17.666666666666668,268.74070291055983
7,2023-01-01,17.666666666666668,268.74070291055983
7,2023-02-01,16.333333333333332,268.74070291055983
7,2023-03-01,19.0,268.74070291055983
7,2023-04-01,17.416666666666668,268.74070291055983
7,2023-05-01,13.333333333333334,268.74070291055983
8,2022-03-01,15.833333333333334,286.76880422490893
8,2022-04-01,16.166666666666668,159.45283973136245
8,2022-05-01,16.083333333333332,159.45283973136245
8,2022-06-01,17.083333333333332,159.45283973136245
8,2022-07-01,16.166666666666668,159.45283973136245
8,2022-08-01,15.083333333333334,159.45283973136245
8,2022-09-01,14.083333333333334,159.45283973136245
8,2022-10-01,14.833333333333334,159.45283973136245
8,2022-11-01,15.25,159.45283973136245
8,2022-12-01,18.166666666666668,159.45283973136245
8,2023-01-01,15.666666666666666,159.45283973136245
8,2023-02-01,15.083333333333334,159.45283973136245
8,2023-03-01,15.916666666666666,159.45283973136245
8,2023-04-01,17.75,159.45283973136245
8,2023-05-01,10.833333333333334,159.45283973136245
9,2022-03-01,11.166666666666666,700.8902055116457
9,2022-04-01,9.666666666666666,573.3391357975922
9,2022-05-01,9.666666666666666,573.3391357975923
9,2022-06-01,11.333333333333334,573.3391357975923
9,2022-07-01,9.333333333333334,573.3391357975922
9,2022-08-01,10.666666666666666,573.3391357975923
9,2022-09-01,10.333333333333334,573.3391357975923
9,2022-10-01,10.0,573.3391357975922
9,2022-11-01,9.666666666666666,573.3391357975923
9,2022-12-01,10.333333333333334,573.3391357975923
9,2023-01-01,10.333333333333334,573.3391357975923
9,2023-02-01,9.666666666666666,573.3391357975922
9,2023-03-01,10.0,573.3391357975923
9,2023-04-01,11.333333333333334,573.3391357975922
9,2023-05-01,8.333333333333334,573.3391357975922
10,2022-03-01,16.25,389.31373642731086
10,2022-04-01,16.916666666666668,295.58656204478393
10,2022-05-01,18.25,295.58656204478393
10,2022-06-01,14.75,295.58656204478393
10,2022-07-01,14.666666666666666,295.58656204478393
10,2022-08-01,17.333333333333332,295.58656204478393
10,2022-09-01,14.416666666666666,295.58656204478393
10,2022-10-01,14.333333333333334,295.58656204478393
10,2022-11-01,15.416666666666666,295.58656204478393
10,2022-12-01,15.083333333333334,295.58656204478393
10,2023-01-01,16.083333333333332,295.58656204478393
10,2023-02-01,14.75,295.58656204478393
10,2023-03-01,16.416666666666668,295.58656204478393
10,2023-04-01,12.666666666666666,295.58656204478393
10,2023-05-01,10.333333333333334,295.58656204478393
11,2022-03-01,13.333333333333334,410.9233922593302
11,2022-04-01,9.333333333333334,299.1301798846491
11,2022-05-01,6.333333333333333,299.1301798846491
11,2022-06-01,10.916666666666666,299.1301798846492
11,2022-07-01,11.666666666666666,299.1301798846491
11,2022-08-01,12.666666666666666,299.1301798846491
11,2022-09-01,10.666666666666666,299.1301798846492
11,2022-10-01,12.0,299.1301798846491
11,2022-11-01,11.666666666666666,299.1301798846491
11,2022-12-01,10.666666666666666,299.1301798846491
11,2023-01-01,10.666666666666666,299.1301798846491
11,2023-02-01,13.416666666666666,299.13017988464924
11,2023-03-01,13.166666666666666,299.13017988464924
11,2023-04-01,7.666666666666667,299.1301798846491
11,2023-05-01,9.083333333333334,299.13017988464924
12,2022-03-01,12.666666666666666,383.0219337347595
12,2022-04-01,9.666666666666666,285.44355641610406
12,2022-05-01,11.0,285.44355641610406
12,2022-06-01,11.0,285.44355641610406
12,2022-07-01,11.666666666666666,285.44355641610406
12,2022-08-01,11.666666666666666,285.44355641610406
12,2022-09-01,11.666666666666666,285.44355641610406
12,2022-10-01,11.0,285.44355641610406
12,2022-11-01,9.666666666666666,285.44355641610406
12,2022-12-01,10.0,285.44355641610406
12,2023-01-01,11.0,285.44355641610406
12,2023-02-01,8.666666666666666,285.44355641610406
12,2023-03-01,9.666666666666666,285.44355641610406
12,2023-04-01,11.0,285.44355641610406
12,2023-05-01,8.333333333333334,285.44355641610406
13,2022-03-01,17.166666666666668,376.8505543946521
13,2022-04-01,12.75,257.83941875775605
13,2022-05-01,15.166666666666666,257.83941875775605
13,2022-06-01,14.083333333333334,257.83941875775605
13,2022-07-01,14.5,257.83941875775605
13,2022-08-01,14.416666666666666,257.83941875775605
13,2022-09-01,14.5,257.83941875775605
13,2022-10-01,14.083333333333334,257.83941875775605
13,2022-11-01,14.916666666666666,257.83941875775605
13,2022-12-01,13.75,257.83941875775605
13,2023-01-01,14.916666666666666,257.83941875775605
13,2023-02-01,13.75,257.83941875775605
13,2023-03-01,15.0,257.83941875775605
13,2023-04-01,14.833333333333334,257.83941875775605
13,2023-05-01,12.25,257.83941875775605
14,2022-03-01,13.666666666666666,490.21795421508233
14,2022-04-01,12.0,319.08023469993594
14,2022-05-01,14.666666666666666,319.080234699936
14,2022-06-01,13.666666666666666,319.080234699936
14,2022-07-01,13.333333333333334,319.08023469993594
14,2022-08-01,14.666666666666666,319.080234699936
14,2022-09-01,14.333333333333334,319.080234699936
14,2022-10-01,13.333333333333334,319.08023469993594
14,2022-11-01,13.0,319.080234699936
14,2022-12-01,15.333333333333334,319.080234699936
14,2023-01-01,16.333333333333332,319.080234699936
14,2023-02-01,15.666666666666666,319.08023469993594
14,2023-03-01,14.333333333333334,319.080234699936
14,2023-04-01,13.0,319.08023469993594
14,2023-05-01,9.333333333333334,319.08023469993594
15,2022-03-01,11.333333333333334,369.3521213663604
15,2022-04-01,10.333333333333334,281.7771495311335
15,2022-05-01,9.0,281.77714953113343
15,2022-06-01,10.333333333333334,281.7771495311335
15,2022-07-01,11.333333333333334,281.7771495311335
15,2022-08-01,10.666666666666666,281.77714953113343
15,2022-09-01,10.333333333333334,281.7771495311335
15,2022-10-01,11.333333333333334,281.7771495311335
15,2022-11-01,10.666666666666666,281.77714953113343
15,2022-12-01,9.0,281.7771495311335
15,2023-01-01,11.0,281.77714953113343
15,2023-02-01,9.0,281.77714953113343
15,2023-03-01,9.666666666666666,281.7771495311335
15,2023-04-01,8.666666666666666,281.7771495311335
15,2023-05-01,7.333333333333333,281.77714953113343
16,2022-03-01,9.5,572.4998940211378
16,2022-04-01,9.75,437.55196501606815
16,2022-05-01,10.0,437.6107204833725
16,2022-06-01,8.666666666666666,436.99378807667614
16,2022-07-01,10.25,437.3365283026186
16,2022-08-01,9.333333333333334,437.664366779607
16,2022-09-01,8.416666666666666,437.1994322122416
16,2022-10-01,8.833333333333334,437.12109158916905
16,2022-11-01,9.166666666666666,437.816364618938
16,2022-12-01,9.166666666666666,437.4050763478071
16,2023-01-01,8.166666666666666,437.4050763478071
16,2023-02-01,9.0,437.48733400203326
16,2023-03-01,9.833333333333334,437.07425752102773
16,2023-04-01,8.666666666666666,437.26112545291124
16,2023-05-01,6.416666666666667,437.3365283026186
17,2022-03-01,10.333333333333334,914.7458231563866
17,2022-04-01,9.333333333333334,800.0
17,2022-05-01,11.333333333333334,800.0
17,2022-06-01,9.666666666666666,800.0
17,2022-07-01,10.333333333333334,800.0
17,2022-08-01,10.0,800.0
17,2022-09-01,11.666666666666666,800.0
17,2022-10-01,10.0,800.0
17,2022-11-01,10.666666666666666,800.0
17,2022-12-01,10.0,800.0
17,2023-01-01,9.666666666666666,800.0
17,2023-02-01,10.0,800.0
17,2023-03-01,10.666666666666666,800.0
17,2023-04-01,8.666666666666666,800.0
17,2023-05-01,7.333333333333333,800.0
18,2022-03-01,11.666666666666666,927.5933210973199
18,2022-04-01,11.333333333333334,799.9999999999998
18,2022-05-01,12.333333333333334,799.9999999999999
18,2022-06-01,11.0,799.9999999999999
18,2022-07-01,10.333333333333334,799.9999999999998
18,2022-08-01,11.0,799.9999999999999
18,2022-09-01,10.0,799.9999999999999
18,2022-10-01,10.333333333333334,799.9999999999998
18,2022-11-01,9.666666666666666,799.9999999999999
18,2022-12-01,10.333333333333334,799.9999999999999
18,2023-01-01,11.333333333333334,799.9999999999999
18,2023-02-01,11.333333333333334,799.9999999999999
18,2023-03-01,10.333333333333334,799.9999999999999
18,2023-04-01,9.666666666666666,799.9999999999999
18,2023-05-01,8.0,799.9999999999999
19,2022-03-01,12.333333333333334,510.3712984594168
19,2022-04-01,13.0,408.11655819835954
19,2022-05-01,13.333333333333334,408.11655819835954
19,2022-06-01,13.333333333333334,408.11655819835954
19,2022-07-01,11.0,408.11655819835954
19,2022-08-01,11.333333333333334,408.1165581983595
19,2022-09-01,10.666666666666666,408.11655819835954
19,2022-10-01,11.333333333333334,408.1165581983595
19,2022-11-01,12.0,408.1165581983594
19,2022-12-01,10.666666666666666,408.11655819835954
19,2023-01-01,11.666666666666666,408.11655819835954
19,2023-02-01,11.083333333333334,408.11655819835954
19,2023-03-01,11.333333333333334,408.1165581983595
19,2023-04-01,11.833333333333334,408.11655819835954
19,2023-05-01,9.666666666666666,408.11655819835954
20,2022-03-01,11.0,370.6201706806996
20,2022-04-01,10.916666666666666,265.6224943319536
20,2022-05-01,10.916666666666666,265.6224943319536
20,2022-06-01,10.583333333333334,265.6224943319536
20,2022-07-01,10.833333333333334,265.6224943319536
20,2022-08-01,11.083333333333334,265.6224943319536
20,2022-09-01,10.583333333333334,265.6224943319536
20,2022-10-01,9.583333333333334,265.6224943319536
20,2022-11-01,10.916666666666666,265.6224943319536
20,2022-12-01,12.0,265.6224943319536
20,2023-01-01,10.5,265.6224943319536
20,2023-02-01,9.5,265.6224943319536
20,2023-03-01,11.25,265.6224943319536
20,2023-04-01,11.5,265.6224943319536
20,2023-05-01,7.916666666666667,265.62249433195353
21,2022-03-01,9.666666666666666,194.48778100257653
21,2022-04-01,3.6666666666666665,104.76115937291772
21,2022-05-01,14.0,104.7611593729177
21,2022-06-01,12.666666666666666,104.76115937291772
21,2022-07-01,11.75,104.7611593729177
21,2022-08-01,12.333333333333334,104.7611593729177
21,2022-09-01,11.0,104.76115937291772
21,2022-10-01,12.666666666666666,104.7611593729177
21,2022-11-01,13.333333333333334,104.7611593729177
21,2022-12-01,12.333333333333334,104.76115937291772
21,2023-01-01,12.0,104.76115937291767
21,2023-02-01,11.666666666666666,104.7611593729177
21,2023-03-01,9.0,104.76115937291772
21,2023-04-01,11.666666666666666,104.7611593729177
21,2023-05-01,7.666666666666667,104.7611593729177
22,2022-03-01,14.25,259.27388695936787
22,2022-04-01,13.0,150.67460882386607
22,2022-05-01,15.75,150.67460882386607
22,2022-06-01,14.333333333333334,150.67460882386607
22,2022-07-01,13.083333333333334,150.67460882386607
22,2022-08-01,12.833333333333334,150.67460882386607
22,2022-09-01,16.166666666666668,150.67460882386607
22,2022-10-01,16.083333333333332,150.67460882386607
22,2022-11-01,15.0,150.67460882386607
22,2022-12-01,14.916666666666666,150.67460882386607
22,2023-01-01,14.333333333333334,150.67460882386607
22,2023-02-01,14.0,150.67460882386607
22,2023-03-01,15.083333333333334,150.67460882386607
22,2023-04-01,13.0,150.67460882386607
22,2023-05-01,10.916666666666666,150.67460882386607
23,2022-03-01,11.666666666666666,319.06964906472837
23,2022-04-01,10.333333333333334,231.75134861882825
23,2022-05-01,11.333333333333334,231.75134861882825
23,2022-06-01,11.0,231.75134861882825
23,2022-07-01,12.0,231.75134861882825
23,2022-08-01,13.0,231.75134861882825
23,2022-09-01,12.0,231.75134861882825
23,2022-10-01,12.0,231.75134861882825
23,2022-11-01,11.0,231.75134861882825
23,2022-12-01,10.0,231.75134861882825
23,2023-01-01,12.0,231.75134861882825
23,2023-02-01,10.0,231.75134861882825
23,2023-03-01,10.666666666666666,231.75134861882825
23,2023-04-01,11.666666666666666,231.75134861882825
23,2023-05-01,9.333333333333334,231.75134861882827
24,2022-03-01,6.666666666666667,489.3661681702317
24,2022-04-01,4.0,363.0025874689615
24,2022-05-01,5.333333333333333,363.00258746896156
24,2022-06-01,5.666666666666667,363.00258746896156
24,2022-07-01,7.0,363.0025874689615
24,2022-08-01,7.0,363.00258746896156
24,2022-09-01,4.666666666666667,363.00258746896156
24,2022-10-01,8.0,363.0025874689615
24,2022-11-01,6.333333333333333,363.00258746896156
24,2022-12-01,7.666666666666667,363.00258746896156
24,2023-01-01,8.333333333333334,363.00258746896145
24,2023-02-01,6.666666666666667,363.0025874689615
24,2023-03-01,6.0,363.00258746896156
24,2023-04-01,8.0,363.0025874689615
24,2023-05-01,6.666666666666667,363.0025874689615
25,2022-03-01,11.666666666666666,367.0754362238976
25,2022-04-01,10.75,260.0080402645429
25,2022-05-01,11.75,260.0080402645429
25,2022-06-01,12.416666666666666,260.0080402645429
25,2022-07-01,11.916666666666666,260.0080402645429
25,2022-08-01,10.083333333333334,260.0080402645429
25,2022-09-01,11.333333333333334,260.0080402645429
25,2022-10-01,11.5,260.0080402645429
25,2022-11-01,10.666666666666666,260.0080402645429
25,2022-12-01,11.666666666666666,260.0080402645429
25,2023-01-01,10.166666666666666,260.0080402645429
25,2023-02-01,9.583333333333334,260.00804026454296
25,2023-03-01,11.166666666666666,260.0080402645429
25,2023-04-01,10.833333333333334,260.00804026454296
25,2023-05-01,8.75,260.00804026454296
26,2022-03-01,11.0,339.9668239391577
26,2022-04-01,14.75,244.09152321879986
26,2022-05-01,15.833333333333334,244.0915232187999
26,2022-06-01,9.833333333333334,244.0915232187999
26,2022-07-01,12.416666666666666,244.09152321879986
26,2022-08-01,13.25,244.0915232187999
26,2022-09-01,13.0,244.0915232187999
26,2022-10-01,9.166666666666666,244.09152321879986
26,2022-11-01,11.416666666666666,244.0915232187999
26,2022-12-01,10.666666666666666,244.0915232187999
26,2023-01-01,15.166666666666666,244.0915232187999
26,2023-02-01,9.333333333333334,244.09152321879986
26,2023-03-01,12.166666666666666,244.0915232187999
26,2023-04-01,13.333333333333334,244.09152321879986
26,2023-05-01,7.833333333333333,244.09152321879986
27,2022-03-01,10.666666666666666,378.6505003592168
27,2022-04-01,11.333333333333334,278.6086452327851
27,2022-05-01,12.0,278.6086452327851
27,2022-06-01,9.666666666666666,278.6086452327851
27,2022-07-01,11.333333333333334,278.6086452327851
27,2022-08-01,10.333333333333334,278.6086452327851
27,2022-09-01,9.666666666666666,278.6086452327851
27,2022-10-01,9.0,278.6086452327851
27,2022-11-01,9.666666666666666,278.6086452327851
27,2022-12-01,11.0,278.6086452327851
27,2023-01-01,10.666666666666666,278.6086452327851
27,2023-02-01,9.666666666666666,278.6086452327851
27,2023-03-01,10.333333333333334,278.6086452327851
27,2023-04-01,10.333333333333334,278.6086452327851
27,2023-05-01,8.0,278.608645232785
28,2022-03-01,10.666666666666666,753.5309536812028
28,2022-04-01,11.333333333333334,616.6467877524412
28,2022-05-01,9.0,616.6467877524411
28,2022-06-01,10.333333333333334,616.6467877524411
28,2022-07-01,10.0,616.6467877524412
28,2022-08-01,10.666666666666666,616.6467877524411
28,2022-09-01,8.666666666666666,616.6467877524411
28,2022-10-01,11.0,616.6467877524412
28,2022-11-01,10.666666666666666,616.6467877524411
28,2022-12-01,11.0,616.6467877524411
28,2023-01-01,10.333333333333334,616.6467877524411
28,2023-02-01,9.666666666666666,616.6467877524412
28,2023-03-01,11.333333333333334,616.6467877524411
28,2023-04-01,9.666666666666666,616.6467877524412
28,2023-05-01,7.666666666666667,616.6467877524412
29,2022-03-01,10.333333333333334,289.01284005913095
29,2022-04-01,10.666666666666666,203.34634002774476
29,2022-05-01,11.0,203.34634002774476
29,2022-06-01,10.0,203.34634002774476
29,2022-07-01,8.666666666666666,203.34634002774476
29,2022-08-01,10.333333333333334,203.3463400277448
29,2022-09-01,10.666666666666666,203.34634002774476
29,2022-10-01,9.666666666666666,203.34634002774476
29,2022-11-01,9.333333333333334,203.34634002774476
29,2022-12-01,11.333333333333334,203.34634002774476
29,2023-01-01,9.666666666666666,203.34634002774476
29,2023-02-01,8.666666666666666,203.34634002774476
29,2023-03-01,10.0,203.3463400277448
29,2023-04-01,9.666666666666666,203.34634002774476
29,2023-05-01,7.333333333333333,203.34634002774476
30,2022-03-01,13.333333333333334,184.4618325883073
30,2022-04-01,14.0,88.36255528984019
30,2022-05-01,11.666666666666666,88.36255528984019
30,2022-06-01,13.333333333333334,88.36255528984019
30,2022-07-01,14.333333333333334,88.36255528984019
30,2022-08-01,13.666666666666666,88.36255528984019
30,2022-09-01,14.333333333333334,88.36255528984019
30,2022-10-01,13.333333333333334,88.36255528984019
30,2022-11-01,14.0,88.36255528984019
30,2022-12-01,14.0,88.36255528984019
30,2023-01-01,13.666666666666666,88.36255528984019
30,2023-02-01,14.0,88.36255528984019
30,2023-03-01,13.333333333333334,88.36255528984019
30,2023-04-01,14.0,88.36255528984019
30,2023-05-01,12.333333333333334,88.36255528984019
31,2022-03-01,11.0,848.7852243018247
31,2022-04-01,10.666666666666666,671.4757017394118
31,2022-05-01,11.0,671.4757017394118
31,2022-06-01,11.0,671.4757017394118
31,2022-07-01,9.666666666666666,671.4757017394118
31,2022-08-01,10.666666666666666,671.4757017394116
31,2022-09-01,10.0,671.4757017394118
31,2022-10-01,11.666666666666666,671.4757017394118
31,2022-11-01,10.333333333333334,671.4757017394118
31,2022-12-01,11.0,671.4757017394118
31,2023-01-01,11.333333333333334,671.4757017394118
31,2023-02-01,10.0,671.4757017394118
31,2023-03-01,11.333333333333334,671.4757017394116
31,2023-04-01,9.0,671.4757017394118
31,2023-05-01,8.0,671.4757017394118
32,2022-03-01,11.0,369.0014169117903
32,2022-04-01,10.0,271.19202394328124
32,2022-05-01,11.333333333333334,271.1920239432812
32,2022-06-01,10.0,271.1920239432812
32,2022-07-01,11.666666666666666,271.19202394328124
32,2022-08-01,11.0,271.1920239432812
32,2022-09-01,10.0,271.1920239432812
32,2022-10-01,11.0,271.19202394328124
32,2022-11-01,10.666666666666666,271.1920239432812
32,2022-12-01,10.333333333333334,271.1920239432812
32,2023-01-01,11.666666666666666,271.1920239432812
32,2023-02-01,8.666666666666666,271.19202394328124
32,2023-03-01,10.333333333333334,271.1920239432812
32,2023-04-01,10.333333333333334,271.19202394328124
32,2023-05-01,7.333333333333333,271.19202394328124
33,2022-03-01,10.333333333333334,671.2591426166347
33,2022-04-01,11.0,546.7977607210967
33,2022-05-01,9.666666666666666,546.7977607210967
33,2022-06-01,9.333333333333334,546.7977607210967
33,2022-07-01,11.0,546.7977607210967
33,2022-08-01,10.666666666666666,546.7977607210967
33,2022-09-01,10.333333333333334,546.7977607210967
33,2022-10-01,10.666666666666666,546.7977607210967
33,2022-11-01,10.333333333333334,546.7977607210967
33,2022-12-01,10.333333333333334,546.7977607210967
33,2023-01-01,11.0,546.7977607210967
33,2023-02-01,10.0,546.7977607210967
33,2023-03-01,11.666666666666666,546.7977607210967
33,2023-04-01,10.666666666666666,546.7977607210967
33,2023-05-01,8.0,546.7977607210968
34,2022-03-01,6.0,272.27778912565225
34,2022-04-01,6.0,183.7528886123787
34,2022-05-01,8.333333333333334,183.75288861237874
34,2022-06-01,5.0,183.7528886123787
34,2022-07-01,7.0,183.7528886123787
34,2022-08-01,6.0,183.7528886123787
34,2022-09-01,7.333333333333333,183.7528886123787
34,2022-10-01,6.333333333333333,183.75288861237874
34,2022-11-01,5.0,183.7528886123787
34,2022-12-01,5.0,183.75288861237874
34,2023-01-01,4.666666666666667,183.75288861237874
34,2023-02-01,5.666666666666667,183.75288861237874
34,2023-03-01,7.0,183.75288861237874
34,2023-04-01,5.333333333333333,183.75288861237874
34,2023-05-01,5.666666666666667,183.75288861237874
35,2022-03-01,14.333333333333334,176.19517979702317
35,2022-04-01,15.666666666666666,87.43323978450915
35,2022-05-01,14.333333333333334,87.43323978450915
35,2022-06-01,14.333333333333334,87.43323978450915
35,2022-07-01,16.333333333333332,87.43323978450915
35,2022-08-01,16.0,87.43323978450915
35,2022-09-01,16.0,87.43323978450915
35,2022-10-01,16.666666666666668,87.43323978450915
35,2022-11-01,15.333333333333334,87.43323978450915
35,2022-12-01,11.666666666666666,87.43323978450915
35,2023-01-01,15.333333333333334,87.43323978450915
35,2023-02-01,14.0,87.43323978450915
35,2023-03-01,16.0,87.43323978450915
35,2023-04-01,14.0,87.43323978450915
35,2023-05-01,11.666666666666666,87.43323978450915
36,2022-03-01,7.0,800.231905135124
36,2022-04-01,4.666666666666667,663.8699686908168
36,2022-05-01,5.0,663.8699686908168
36,2022-06-01,5.333333333333333,663.8699686908168
36,2022-07-01,5.333333333333333,663.8699686908168
36,2022-08-01,6.666666666666667,663.8699686908168
36,2022-09-01,6.333333333333333,663.8699686908168
36,2022-10-01,5.333333333333333,663.8699686908168
36,2022-11-01,5.666666666666667,663.8699686908168
36,2022-12-01,6.0,663.8699686908168
36,2023-01-01,9.333333333333334,663.8699686908168
36,2023-02-01,6.0,663.8699686908168
36,2023-03-01,6.666666666666667,663.8699686908168
36,2023-04-01,7.333333333333333,663.8699686908168
36,2023-05-01,4.0,663.8699686908168
37,2022-03-01,11.0,369.42367335595054
37,2022-04-01,10.0,270.9532164693864
37,2022-05-01,11.0,270.9532164693864
37,2022-06-01,9.0,270.9532164693864
37,2022-07-01,10.666666666666666,270.9532164693864
37,2022-08-01,9.333333333333334,270.9532164693864
37,2022-09-01,10.666666666666666,270.9532164693864
37,2022-10-01,10.0,270.9532164693864
37,2022-11-01,10.0,270.9532164693864
37,2022-12-01,10.333333333333334,270.9532164693864
37,2023-01-01,9.0,270.9532164693864
37,2023-02-01,10.333333333333334,270.9532164693864
37,2023-03-01,10.0,270.9532164693864
37,2023-04-01,11.0,270.9532164693864
37,2023-05-01,8.0,270.9532164693864
38,2022-03-01,11.333333333333334,307.7045885539971
38,2022-04-01,10.333333333333334,225.07775792633956
38,2022-05-01,10.333333333333334,225.07775792633956
38,2022-06-01,10.0,225.07775792633956
38,2022-07-01,12.333333333333334,225.07775792633956
38,2022-08-01,11.666666666666666,225.07775792633956
38,2022-09-01,10.0,225.07775792633956
38,2022-10-01,11.0,225.07775792633956
38,2022-11-01,9.0,225.07775792633956
38,2022-12-01,10.0,225.07775792633956
38,2023-01-01,10.0,225.07775792633956
38,2023-02-01,9.0,225.07775792633956
38,2023-03-01,10.666666666666666,225.07775792633956
38,2023-04-01,10.666666666666666,225.07775792633956
38,2023-05-01,8.0,225.0777579263396
39,2022-03-01,6.0,313.2936136156196
39,2022-04-01,7.666666666666667,173.1752811839951
39,2022-05-01,5.333333333333333,173.1752811839951
39,2022-06-01,5.0,173.1752811839951
39,2022-07-01,7.333333333333333,173.1752811839951
39,2022-08-01,5.333333333333333,173.1752811839951
39,2022-09-01,6.0,173.1752811839951
39,2022-10-01,4.333333333333333,173.1752811839951
39,2022-11-01,6.666666666666667,173.1752811839951
39,2022-12-01,5.666666666666667,173.1752811839951
